Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2023,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,What type of partner is a minor?,Nominal,Limited,Worker,Sleeping,b,(Repeat Concept) Minors are admitted only for benefits with limited liability.
2023,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,"Essential elements of partnership are- (i. Multiple members, ii. Contractual relation, iii. Registration)",i & ii,i & iii,ii & iii,"i, ii & iii",a,Registration is NOT mandatory/essential for the existence of a partnership.
2023,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,"Stem: Rita, Mita, Setu have a registered firm. Suddenly Rita dies. Q: Dissolution method?",By Consent,By Court,Compulsory,Special event,d,"Under Section 42(c), a firm dissolves upon the death of a partner (unless agreed otherwise)."
2023,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,"Stem: Mr. Z retired, left capital as a loan, and gave public notice. Q: Mr. Z is what type?",Nominal,Active,Limited,Quasi-partner,d,(Repeat Concept) Retired partner with loan = Quasi-partner.
2023,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,"Stem: Mr. Z retired, kept capital as loan, and gave public notice. Q: What applies to Mr. Z? (i. He is a creditor, ii. He gets profit, iii. Not liable for post-retirement loans)",i & ii,i & iii,ii & iii,"i, ii & iii",b,"A Quasi-partner (creditor) gets interest, not profit. Public notice clears them from future liabilities."
2023,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,Minimum number of members in a partnership business?,2,3,4,5,a,"By law, at least two persons are needed to form a partnership."
2023,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,What is the main basis of a partnership business?,Shareholding,Contract,Money,Relationship,b,"""Contract"" (Chukti) is the fundamental basis, not status or birth."
2023,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,What type of partner is a minor?,Nominal,Passive,Limited,Quasi-partner,c,A minor's liability is limited to their investment in the firm.
2023,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,"Partners must be- (i. Adult, ii. Educated, iii. Of sound mind)",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Education is not a legal requirement, but sanity and being an adult are."
2023,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,What is the relationship between partners called?,Partnership,Partner,Shareholding,Representative,a,"The legal relation between persons who have agreed to share profits is ""Partnership""."
2023,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,Stem: Shelly retired but didn't give public notice. Mafiz supplied goods thinking she is still a partner. Q: Shelly's type?,Nominal,Estoppel,Quasi-partner,Sleeping,b,"If someone represents themselves (or allows it) as a partner, they are a partner by ""Estoppel"" (Protibondh)."
2023,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,"Stem: (Cont. from above) For Mafiz's dues, Shelly-",Individually liable,Jointly liable,Liable & Jointly,"i, ii & iii",b,Partners are jointly and severally liable for the firm's debts while appearing as partners.
2023,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,"Which section of the 1932 Act mentions ""Partnership at Will""?",6,7,8,9,b,Section 7 of the Partnership Act defines 'Optional' or 'At Will' partnership.
2023,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,Which business is most risky regarding liability?,Pvt Ltd,Public Ltd,Cooperative,Partnership,d,"Partnership has ""Unlimited Liability,"" making it highly risky for personal assets."
2023,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,"Advantages of Partnership: (i. Collective effort, ii. Perpetual existence, iii. Risk sharing)",i & ii,i & iii,ii & iii,"i, ii & iii",b,Partnership does NOT have perpetual existence; it can dissolve easily.
2023,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,Which partnership can be dissolved by just a written notice?,General,Limited,Optional/At Will,Specific,c,Section 43 states 'Partnership at Will' can be dissolved by any partner via notice.
2023,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,Stem: Y died. X and Z admit Y's minor son. Q: Y's son is what type?,General,Nominal,Limited,Sleeping,c,(Repeat Concept) Minors are always admitted as limited partners.
2023,Business Org & Mgmt 1st,Chapter 4,Barisal Board,Board,"Stem: (Cont. from above) Objective of keeping the minor? (i. Provide benefits, ii. Keep business continuous, iii. Training)",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Minors are admitted primarily for their benefits, not to maintain ""continuity"" like a company."
2023,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,"Stem: X, Y, Z had no clear agreement on profit sharing. Q: If written, what is it called?",Consent letter,Contract,MoU,Partnership Deed,d,"A written partnership agreement is formally called a ""Partnership Deed"" (Chuktipotro)."
2023,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,"Stem: (Cont. from above) To solve profit disputes and legal inability to sue- (i. Written contract, ii. Registration, iii. Arbitrator)",i & ii,i & iii,ii & iii,"i, ii & iii",a,Registration is required to sue debtors; Written contract solves profit disputes.
2023,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,Minimum number of members in a partnership?,1,2,3,4,b,(Repeat Concept) 2 is the minimum.
2023,Business Org & Mgmt 1st,Chapter 4,Dinajpur Board,Board,What is the constitution/charter of a partnership?,Easy formation,Mutual trust,Partnership Deed,Memorandum,c,The Partnership Deed acts as the governing document or constitution of the firm.
2023,Business Org & Mgmt 1st,Chapter 4,Mymensingh Board,Board,"Partnership agreement can be- (i. Oral, ii. Written, iii. Registered)",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Any of these forms are valid, though written/registered is legally stronger."
2023,Business Org & Mgmt 1st,Chapter 4,Mymensingh Board,Board,Which is the main/core document of a partnership?,Registration,Prospectus,Partnership Deed,Debenture,c,The Partnership Deed (Chuktipotro) is the most vital document.
2023,Business Org & Mgmt 1st,Chapter 4,Mymensingh Board,Board,Which Partnership Act is currently effective in Bangladesh?,1913,1932,1994,1920,b,The base law is the 1932 Partnership Act.
2023,Business Org & Mgmt 1st,Chapter 4,Mymensingh Board,Board,"Stem: Chandra, Champa, and Boby start a business. Profit-sharing is not mentioned in the deed. Q: What type of business is this?",Joint Stock,Partnership,Cooperative,Sole,b,Multiple owners with a deed/agreement defines a partnership.
2023,Business Org & Mgmt 1st,Chapter 4,Mymensingh Board,Board,"Stem: (Cont. from above) Profit is 75,000. Q: How much will Boby receive?","15,000","20,000","25,000","30,000",c,"If the deed is silent on profit sharing, all partners get an EQUAL share. (75,000 / 3 = 25,000)."
2022,Business Org & Mgmt 1st,Chapter 4,Dhaka Board,Board,"Disadvantages of partnership: (i. Unlimited liability, ii. Lack of group effort, iii. Uncertainty of stability)",i & ii,ii & iii,i & iii,"i, ii & iii",c,"Group effort is an advantage, not a disadvantage."
2022,Business Org & Mgmt 1st,Chapter 4,Dhaka Board,Board,Which is a characteristic of a partnership?,Unity,Perpetual existence,Mutual trust & confidence,Statutory duty,c,"Trust is the ""soul"" of partnership; perpetual existence belongs to companies."
2022,Business Org & Mgmt 1st,Chapter 4,Dhaka Board,Board,A partner who does not actively participate in management is called?,Worker,Nominal,Sleeping,Limited,c,Sleeping/Passive partners only provide capital but don't work.
2022,Business Org & Mgmt 1st,Chapter 4,Dhaka Board,Board,"Advantages of partnership: (i. Easy formation, ii. Perpetual existence, iii. Risk sharing)",i & ii,ii & iii,i & iii,"i, ii & iii",c,(Repeat Concept) Partnership lacks perpetual existence.
2022,Business Org & Mgmt 1st,Chapter 4,Rajshahi Board,Board,Which partnership mentions a specific duration in the deed?,Specific,Limited,Optional,General,a,Specific (Nirdishto) partnership is for a fixed period or project.
2022,Business Org & Mgmt 1st,Chapter 4,Rajshahi Board,Board,Under which year's law is a partnership dissolved?,1913,1994,1932,2001,c,Both formation and dissolution follow the 1932 Act.
2022,Business Org & Mgmt 1st,Chapter 4,Rajshahi Board,Board,"Compulsory dissolution: (i. Illegal business, ii. All but one bankrupt, iii. Death of a member)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Death is a 'Special Event' dissolution (Sec 42), not 'Compulsory' (Sec 41)."
2022,Business Org & Mgmt 1st,Chapter 4,Rajshahi Board,Board,Which partner does NOT bear unlimited liability?,Passive,Worker,Minor,Active,c,A minor (Nabalok) is only liable up to their share in the firm.
2022,Business Org & Mgmt 1st,Chapter 4,Jessore Board,Board,"Stability of partnership depends on- (i. Will of partners, ii. Event of death, iii. Law enforcement)",i & ii,ii & iii,i & iii,"i, ii & iii",a,Partnership stability is tied to the partners' lives and consent.
2022,Business Org & Mgmt 1st,Chapter 4,Jessore Board,Board,Who plays the main role in formation and management?,General,Sleeping,Worker,Nominal,a,General/Active partners handle the core formation and daily operations.
2022,Business Org & Mgmt 1st,Chapter 4,Jessore Board,Board,Which partner does NOT bear unlimited liability?,General,Worker,Nominal,Passive,c,Nominal partners usually don't bear liability unless they represent themselves as active. (Note: Most boards treat 'Minor' as the standard answer for this).
2022,Business Org & Mgmt 1st,Chapter 4,Jessore Board,Board,Partners are liable for their work-,Individually,Jointly,Individually & Jointly,Not at all,c,Partnership liability is both Joint and Several (Sec 25).
2022,Business Org & Mgmt 1st,Chapter 4,Jessore Board,Board,"Which section mentions ""Partnership at Will""?",Sec 5,Sec 7,Sec 8,Sec 6,b,Section 7 defines Partnership at Will (Oichhik).
2022,Business Org & Mgmt 1st,Chapter 4,Jessore Board,Board,Partnership Deed-,Must be written/reg.,Must be written,Must be oral/reg.,None is compulsory,d,The law allows oral agreements; written/reg is recommended but not mandatory.
2022,Business Org & Mgmt 1st,Chapter 4,Comilla Board,Board,Prevailing Partnership Law in Bangladesh?,1913,1932,1920,1994,b,(Repeat for Emphasis) 1932 Act.
2022,Business Org & Mgmt 1st,Chapter 4,Comilla Board,Board,Main basis of partnership?,Contract,Money,Shareholding,Relationship,a,"(Repeat Concept) ""Contract"" is the root of partnership."
2022,Business Org & Mgmt 1st,Chapter 4,Comilla Board,Board,Max members in a banking partnership?,7,20,10,50,c,Banking partnership limit is 10 members.
2022,Business Org & Mgmt 1st,Chapter 4,Comilla Board,Board,What is a partner called who does not participate in management?,Limited,Optional,Active,Passive/Sleeping,d,Passive (Nishkriyo) or Sleeping partners only invest capital but do not work.
2022,Business Org & Mgmt 1st,Chapter 4,Comilla Board,Board,Stem: Mizan Traders uses Shohel Chowdhury's name as a partner. Shohel stays silent. Q: What type of partner is Shohel?,Nominal,Estoppel,Quasi-partner,Passive,b,Partner by Estoppel (Protibondh) allows their name to be used or stays silent when referred to as a partner.
2022,Business Org & Mgmt 1st,Chapter 4,Comilla Board,Board,"Stem: (Cont. from above) For such a loan, Shohel Chowdhury will be liable-",Individually,Jointly,Not liable,i & ii,d,"Under Section 25, partners (including by estoppel) are jointly and severally liable to third parties."
2022,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,A partner whose liability is unlimited but plays no key role in management?,Estoppel,Passive,General,Nominal,b,"Passive partners have unlimited liability unless the firm is registered as ""Limited."""
2022,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,"Stem: Pinky, Rinky, Jannat. Pinky plays the main role in management. Q: Pinky is what type of partner?",General,Passive,Nominal,Estoppel,a,Active/General (Sadharon) partners manage the firm and have unlimited liability.
2022,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,Stem: (Cont. from above) Rinky goes insane (insanity). Q: Method of dissolution?,By Notice,Compulsory,Special event,By Court order,d,Section 44(a) states a court may dissolve a firm if a partner becomes of unsound mind.
2022,Business Org & Mgmt 1st,Chapter 4,Chittagong Board,Board,In which document are the internal rules of a company written? (Note: Contextual Outlier),Prospectus,Memorandum,Registration,Articles of Assoc.,d,"Though a company question, it appears in some mixed board sets. Articles of Association (Shonghovidhi) manage internal rules."
2022,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,What is mentioned in Section 58 of the Partnership Act 1932?,Formation,Deed,Registration,Dissolution,c,"Section 58 details the procedure for the ""Registration"" (Nibondhon) of a firm."
2022,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,"Stem: Mrs. Amena, Saleha & sisters. Sokhina is skilled and taken as a partner without capital. Q: Sokhina is what type?",Worker,Nominal,By conduct,General,a,"A ""Worker Partner"" (Kormi) provides skills/labor instead of capital."
2022,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,"Stem: (Cont. from above) Saleha failed to transfer her share to her sister. Q: Why? (i. Lack of trust, ii. Difficulty in transfer, iii. Unlimited liability)",i & ii,i & iii,ii & iii,"i, ii & iii",a,Partnership shares cannot be transferred to outsiders without consent of all partners.
2022,Business Org & Mgmt 1st,Chapter 4,Sylhet Board,Board,Which partnership is dissolved via a written notice?,Optional,Special,Limited,Passive,a,"Section 43 covers dissolution of ""Partnership at Will"" (Oichhik) via notice."
