Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2019,Finance 1st Paper,Chapter 2,Dhaka,Board,In which year was the Banking Companies Act of Bangladesh established?,1947,1969,1991,1994,c,The Banking Companies Act 1991 governs the operation of banks in Bangladesh.
2019,Finance 1st Paper,Chapter 2,Dhaka,Board,"According to the Financial Institutions Act 1993, ""Financial Institution"" refers to?",Banking Financial Inst.,Non-Banking Financial Inst.,Bangladesh Bank,BSEC,b,This specific act was designed to regulate Non-Banking Financial Institutions (NBFIs) like Leasing companies.
2018,Finance 1st Paper,Chapter 2,Combined,Board,"Stem: Saleh Ahmed imports goods from abroad. He did not take the help of any bank to send the money.

Q: What kind of offense has Saleh Ahmed committed?",Loan offense,Civil offense,Confidential offense,Money Laundering offense,d,Sending money abroad through illegal channels (Hundi) instead of banking channels is a Money Laundering offense.
2018,Finance 1st Paper,Chapter 2,Combined,Board,"Stem: Sayeed took the help of a bank to buy and sell shares and guaranteed some financial benefits to the bank.

Q: Which bank assisted Sayeed?",Merchant Bank,Investment Bank,Bangladesh Bank,Commercial Bank,a,Merchant Banks specialize in providing services related to share issue management and stock trading.
2018,Finance 1st Paper,Chapter 2,Combined,Board,"Stem: (Same as above)

Q: What is the financial benefit given to the bank called?",Loan,Commission,Donation,Tax,b,Banks/Brokers charge a Commission for facilitating the trade of securities.
2018,Finance 1st Paper,Chapter 2,Combined,Board,How many types of financial markets are there?,2 types,3 types,4 types,5 types,a,Financial markets are primarily divided into two: Money Market and Capital Market.
2018,Finance 1st Paper,Chapter 2,Combined,Board,"Functions of Bangladesh Bank include—

i. Issuing notes and currency

ii. Advising the government

iii. Managing foreign exchange reserves",i & ii,i & iii,ii & iii,"i, ii & iii",d,"As the central bank, Bangladesh Bank performs all these macro-financial duties."
2018,Finance 1st Paper,Chapter 2,Combined,Board,Where are the shares of listed companies traded?,Bangladesh Bank,Stock Exchange,Loan Control Authority,Insurance Authority,b,A Stock Exchange (like DSE or CSE) is the marketplace for listed company shares.
2018,Finance 1st Paper,Chapter 2,Combined,Board,"The two stock exchanges of Bangladesh are—

i. Dhaka Stock Exchange

ii. Chittagong Stock Exchange

iii. Bangladesh Bank",i & ii,i & iii,ii & iii,"i, ii & iii",a,Bangladesh has only two stock exchanges: DSE and CSE.
2017,Finance 1st Paper,Chapter 2,Dhaka,Board,Which is the regulatory body of the capital market?,Bangladesh Bank,BSEC,CSE,DSE,b,BSEC (Bangladesh Securities and Exchange Commission) is the government-mandated regulator for the stock market.
2017,Finance 1st Paper,Chapter 2,Dhaka,Board,What is a market called where trading occurs only between investors?,Primary Market,Secondary Market,Monopoly Market,Money Market,b,"In the secondary market, investors trade existing securities with each other, rather than buying from the issuer."
2017,Finance 1st Paper,Chapter 2,Rajshahi,Board,What is the minimum number of directors required for a Public Limited Company?,2,5,3,10,c,"According to the Companies Act 1994, a public limited company must have at least 3 directors."
2017,Finance 1st Paper,Chapter 2,Rajshahi,Board,"If share prices increase, the market index—",Decreases,Increases,Remains stable,Becomes zero,b,"Market indices (like DSEX) reflect the weighted average price of shares; if prices rise, the index rises."
2017,Finance 1st Paper,Chapter 2,Rajshahi,Board,What is the maximum punishment (years) if a person is convicted under the Money Laundering Act?,8 years,12 years,20 years,25 years,b,"Under the Money Laundering Prevention Act 2012, the punishment ranges from 4 to 12 years."
2017,Finance 1st Paper,Chapter 2,Dinajpur,Board,Whose permission is required to trade shares and bonds in the financial market?,Bangladesh Govt,BSEC,Ministry of Finance,Bangladesh Bank,b,Any public issue or trading of securities requires the explicit approval/license from the BSEC.
2017,Finance 1st Paper,Chapter 2,Dinajpur,Board,What is the fundamental basis of a partnership business?,Capital supply,Profit distribution,Written Agreement,Profit retention,c,"An ""Agreement"" (Contract) is the soul of a partnership. It doesn't strictly have to be written, but the agreement itself is the basis."
2017,Finance 1st Paper,Chapter 2,Comilla,Board,"Involved with the capital market are—

i. Stock Broker

ii. Commercial Bank

iii. BSEC",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Brokers facilitate trades, BSEC regulates, and commercial banks often operate merchant banking wings."
2017,Finance 1st Paper,Chapter 2,Barisal,Board,Which law applies to the management of Merchant Banks and Mutual Funds in Bangladesh?,Insurance Act 2010,Companies Act 1994,Fin. Inst. Act 1993,Bank Co. Act 1991,b,"While BSEC provides guidelines, these entities are primarily incorporated under the Companies Act 1994."
2017,Finance 1st Paper,Chapter 2,Barisal,Board,"Stem: Ruposi Bangla Ltd. raised 20 crore capital by selling shares at 10 Tk each to the general public.

Q: What type of business is this?",Sole Proprietorship,Partnership,Private Co.,Public Co.,d,"Since it sells shares to the ""general public,"" it is a Public Limited Company."
2017,Finance 1st Paper,Chapter 2,Barisal,Board,"Stem: (Same as above)

Q: Shareholders of Ruposi Bangla Ltd. will receive from the firm—",Interest,Commission,Dividend,Annuity,c,"Shareholders are owners; they receive a portion of the profit, which is called a Dividend."
2017,Finance 1st Paper,Chapter 2,Barisal,Board,"Money market tools are—

i. Treasury Bill

ii. Commercial Paper

iii. Banker's Acceptance",i & ii,i & iii,ii & iii,"i, ii & iii",d,All three are short-term credit instruments traded in the money market.
2017,Finance 1st Paper,Chapter 2,Barisal,Board,Which is the regulator of the capital market in Bangladesh?,ICB,DSE,CSE,BSEC,d,DSE and CSE are stock exchanges; BSEC is the regulator overseeing them.
2017,Finance 1st Paper,Chapter 2,Barisal,Board,"The methods/stages of money laundering are—

i. Placement

ii. Layering

iii. Integration",i & ii,i & iii,ii & iii,"i, ii & iii",d,"These three stages (Placement, Layering, Integration) constitute the complete money laundering process."
2017,Finance 1st Paper,Chapter 2,Jessore,Board,Which of the following is a money market tool?,Debenture,Share,Commercial Paper,Bond,c,"Commercial paper is short-term. Debentures, shares, and bonds are long-term capital market tools."
2017,Finance 1st Paper,Chapter 2,Jessore,Board,What is the correct full form of IPO?,Important Police Officer,Initial Public Offering,Internal Public Offer,International Police Officer,b,IPO stands for Initial Public Offering—the first time a company sells shares to the public.
-,Finance 1st Paper,Chapter 2,Model,-,"Stem: Mr. Huq saw a ""Prospectus"" in the newspaper for Gomti Company wanting to raise capital.

Q: Which type of share will Mr. Huq apply for?",Primary Share,Secondary Share,Bonus Share,Right Share,a,Applying through a prospectus for new shares is part of the Primary Market.
-,Finance 1st Paper,Chapter 2,Model,-,"Stem: (Same as above)

Q: In which market can the purchased shares be sold later?",Bond Market,Money Market,Primary Market,Secondary Market,d,"Once bought in the primary market, shares are traded (resold) in the Secondary Market."
-,Finance 1st Paper,Chapter 2,Model,-,"Jamuna Ltd. advertised a prospectus to sell 5,00,000 shares to the public. This market is?",Money Market,Primary Share Market,Secondary Market,Informal Market,b,Selling shares directly to the public for the first time via prospectus is the Primary Market.
-,Finance 1st Paper,Chapter 2,Model,-,In which year was the Dhaka Stock Exchange (DSE) established?,1950,1954,1960,1970,b,The Dhaka Stock Exchange was originally incorporated in 1954 as the East Pakistan Stock Exchange.
2016,Finance 1st Paper,Chapter 2,Comilla,Board,"Shares sold by a company through the stock exchange include—

i. Primary Shares

ii. Secondary Shares

iii. Preferred Shares",i & ii,i & iii,ii & iii,"i, ii & iii",d,"A company can issue new shares (primary) and different types (preferred) through the exchange, while existing shares trade as secondary."
-,Finance 1st Paper,Chapter 2,Model,-,Mr. Murad bought shares of Padma Bank and sold them after a year. In which market did he trade?,Money Market,Secondary Market,Primary Market,Debt Market,b,"Since he sold existing shares to another party after holding them, this transaction occurred in the Secondary Market."
-,Finance 1st Paper,Chapter 2,Rajuk,Model,Why do shareholders buy and sell shares in the secondary market?,To collect loans,Need for collateral,Need for liquidity,Need to distribute property,c,"The secondary market provides liquidity, allowing investors to convert their investments into cash quickly."
-,Finance 1st Paper,Chapter 2,Model,-,What is the offer to sell shares to the general public called?,Share Underwriting,Public Offering,Rights Issue,Private Placement,b,A Public Offering (like an IPO) is the formal invitation for the general public to subscribe to shares.
-,Finance 1st Paper,Chapter 2,Model,-,Which financing is secured by specific collateral?,Bond,Debenture,Preferred Share,Common Share,a,"Unlike debentures (unsecured), Bonds are usually backed by specific physical assets or collateral."
-,Finance 1st Paper,Chapter 2,Model,-,Which one is a short-term financial instrument?,Mutual Fund,Treasury Bill,Bond,Debenture,b,Treasury Bills are money market instruments with a maturity of less than one year.
-,Finance 1st Paper,Chapter 2,Model,-,Which of the following companies acts as a Merchant Banker?,DSE,Janata Bank Ltd.,CRAB,ICB,d,ICB (Investment Corporation of Bangladesh) is a leading merchant banker and institutional investor in Bangladesh.
-,Finance 1st Paper,Chapter 2,Model,-,Which of the following is an Equity Security?,Bond,Debenture,Treasury Bill,Share,d,"Shares represent ownership (equity), while bonds, debentures, and T-bills represent debt."
-,Finance 1st Paper,Chapter 2,Model,-,Which of the following is traded in the capital market?,Fixed Assets,Foreign Currency,Bill of Exchange,Debenture,d,Debentures are long-term debt securities traded in the capital market. Bills of exchange are money market tools.
-,Finance 1st Paper,Chapter 2,Model,-,In which market do investors buy and sell shares among themselves?,Primary Market,Money Market,Secondary Market,Commercial Market,c,The Secondary Market is the venue for trading between existing investors.
-,Finance 1st Paper,Chapter 2,Model,-,The capital market of Bangladesh is primarily dependent on which of the following?,Bond,OTC,Share,Sovereign Bond,c,The Bangladesh capital market is heavily dominated by Equity (Shares) rather than debt or bonds.
-,Finance 1st Paper,Chapter 2,Model,-,In which market are debentures sold?,Money Market,Retail Market,Wholesale Market,Bond Market,d,Debentures are a type of long-term debt instrument traded in the Bond/Capital Market.
-,Finance 1st Paper,Chapter 2,Model,-,Which of the following is a money market tool?,Debenture,Share,Commercial Paper,Bond,c,"Commercial paper is an unsecured, short-term debt instrument used by corporations."
