Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2025,Business 2nd Paper,4,Dinajpur,Board,[Stem: Mr. Mamun divides tasks into categories and appoints expert executives for each.] What type of organization is this?,Functional,Line,Line and Staff,Matrix,a,"Appointing specialized executives for distinct functional categories (like production, finance) defines a Functional Organization."
2025,Business 2nd Paper,4,Dinajpur,Board,Who is the innovator of Functional Organization?,Harold Koontz,Henri Fayol,Prof. Newman,F. W. Taylor,d,F. W. Taylor is credited with the Functional Organization structure.
2025,Business 2nd Paper,4,Dinajpur,Board,In which type of organization can maximum discipline be established?,Functional,Line,Committee,Matrix,b,"Line organization is famous for its ""Chain of Command"" and strict vertical discipline."
2025,Business 2nd Paper,4,Jessore,Board,Which is a temporary committee?,Board of Directors,Executive Board,Investigative Team,Coordinating Board,c,An investigative team is formed for a specific problem and is dissolved upon submission of the report.
2025,Business 2nd Paper,4,Jessore,Board,Which organization is suitable for production-oriented institutions?,Functional,Line,Committee,Line and Staff,b,Line organization is highly effective for smaller or standard production-oriented units due to its simplicity.
2025,Business 2nd Paper,4,Jessore,Board,"Organization formation steps- (i) Mutual relationship, (ii) Delegation of duty & authority, (iii) Identification & classification of tasks.",i & ii,ii & iii,i & iii,"i, ii & iii",d,"The organizational process involves identifying tasks, classifying them, assigning responsibilities, and defining relations."
2025,Business 2nd Paper,4,Barisal,Board,"[Stem: After a fire, a team of two officers was formed to determine the cause, loss, and future security.] This is what type of organization?",Line,Matrix,Committee,Functional,c,A team formed for a specific task (investigation) is a Committee organization.
2025,Business 2nd Paper,4,Barisal,Board,"Management organization structure can be- (i) Line, (ii) Social, (iii) Functional.",i & ii,i & iii,ii & iii,"i, ii & iii",b,"Line and Functional are formal structures. Social organization is an informal group, not a formal management structure."
2025,Business 2nd Paper,4,Barisal,Board,Consists of two types of managers-,Staff,Matrix,Line,Functional,a,The Line and Staff structure specifically consists of two types: Line (executives) and Staff (specialist advisors).
2025,Business 2nd Paper,4,Barisal,Board,What is it called when an executive has specialized staff?,Line,Line and Staff,Functional,Committee,b,This definition is characteristic of the Line and Staff organization.
2025,Business 2nd Paper,4,Barisal,Board,Which organization is a mixture of product and functional departmentalization?,Committee,Functional,Line,Matrix,d,Matrix organization combines functional managers and product managers in a grid-like structure.
2025,Business 2nd Paper,4,Mymensingh,Board,[Stem: Mr. Salim uses scientific contributions to set up his organization structure.] What structure is used?,Line,Line and Staff,Functional,Committee,c,"F. W. Taylor’s ""Scientific Management"" is the root of the Functional Organization."
2025,Business 2nd Paper,4,Mymensingh,Board,In which organization does the 'Chain of Command' move from top to bottom like a straight line?,Line,Matrix,Functional,Committee,a,"The defining feature of Line organization is a direct, straight-line chain of command."
2025,Business 2nd Paper,4,Comilla,Board,[Stem: Mr. Jabbar appointed an advisor to run his business well.] What structure is followed?,Line,Functional,Committee,Line and Staff,d,Adding an advisor (staff) to an owner (line) results in a Line and Staff organization.
2025,Business 2nd Paper,4,Comilla,Board,"[Stem: Same as above] The advisor's work is- (i) Participating in management, (ii) Managerial advice, (iii) Decision making.",i,ii,iii,"i, ii & iii",b,The primary role of staff/advisors is to provide expert advice; they usually lack decision-making power.
2025,Business 2nd Paper,4,Sylhet,Board,Innovator of Functional Organization?,F. W. Taylor,J. L. Lundy,Henri Fayol,Newman,a,F. W. Taylor pioneered the Functional Organization.
2025,Business 2nd Paper,4,Sylhet,Board,In which organization can maximum discipline be established?,Matrix,Functional,Line,Committee,c,Line organization is the most disciplined due to its direct hierarchical structure.
2025,Business 2nd Paper,4,Sylhet,Board,"Considerations in organization structure- (i) Division of work, (ii) Balance, (iii) Flexibility.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"An effective organization structure must be balanced, flexible, and logically divide work."
2023,Business 2nd Paper,4,Dhaka,Board,In which organization structure is the line of authority usually vertical?,Matrix,Committee,Line,Functional,c,"In a Line organization, authority flows directly downward from the top executive to the subordinates in a straight vertical line."
2023,Business 2nd Paper,4,Dhaka,Board,In which organization is the application of dual subordination observed?,Line,Board,Functional,Matrix,d,"Matrix organization combines functional and project management, causing employees to report to two different managers, which is dual subordination."
2023,Business 2nd Paper,4,Dhaka,Board,"[Stem: An explosion occurred at a factory. To find the cause and provide recommendations, local administration formed a 3-person team including the chairman. Due to differences in opinion, reporting is delayed.] What type of organization is observed?",Functional,Line,Matrix,Committee,d,A team of specific individuals formed for a particular task like investigation is a Committee organization.
2023,Business 2nd Paper,4,Dhaka,Board,Which principle of management given by Henri Fayol will accelerate the receipt of the desired report?,Unity of command,Esprit de corps,Initiative,Discipline,b,Esprit de corps (Unity is Strength/Harmony) helps resolve differences of opinion and encourages cooperation among committee members.
2023,Business 2nd Paper,4,Rajshahi,Board,In which type of organization structure can decisions be made quickly?,Line,Functional,Matrix,Committee,a,"Line organization has a short chain of command, allowing the top executive to make and implement decisions rapidly."
2023,Business 2nd Paper,4,Rajshahi,Board,What type of organization structure is used to handle special situations?,Line,Functional,Matrix,Committee,d,"Committees are frequently utilized to handle special, non-routine, or emergency situations that require group wisdom."
2023,Business 2nd Paper,4,Rajshahi,Board,In which organization is the application of dual subordination observed?,Line and Staff,Functional,Matrix,Committee,c,"Similar to the Dhaka 2023 question, Matrix organization explicitly creates dual reporting lines."
2023,Business 2nd Paper,4,Rajshahi,Board,"Characteristics of an ideal organization— (i) Goal-oriented, (ii) Understandable, (iii) Flexible.",i & ii,i & iii,ii & iii,"i, ii & iii",d,"An ideal organization must be goal-oriented, easy to understand for employees, and flexible enough to adapt to changes."
2023,Business 2nd Paper,4,Jessore,Board,Which is a disadvantage of Line organization?,Delay in decision,Increase in cost,Conflict among officers,Tendency towards autocracy,d,"Line organization tends to be autocratic because all authority rests at the top, leaving little room for subordinate input."
2023,Business 2nd Paper,4,Jessore,Board,Which organization is suitable for handling emergency situations?,Functional,Line,Committee,Matrix,c,"Committee organization brings multiple experts together, which is highly effective for resolving complex emergency issues."
2023,Business 2nd Paper,4,Jessore,Board,"An ideal organization— (i) Increases employee's planning ability, (ii) Increases efficiency, (iii) Increases productivity.",i & ii,i & iii,ii & iii,"i, ii & iii",c,"An ideal organization enhances operational efficiency and increases total productivity, though it does not necessarily increase planning power."
2023,Business 2nd Paper,4,Jessore,Board,"[Stem: Mr. Sabik is very busy, managing all work alone. To reduce work pressure, an expert is appointed.] What type of organization is this?",Line,Matrix,Line and Staff,Committee,c,"When a line manager (Sabik) is supported by an expert advisor (staff), it becomes a Line and Staff organization."
2023,Business 2nd Paper,4,Jessore,Board,"As a result of the new appointment, what benefit does Mr. Sabik enjoy?",Simple structure,Quick decision,Ease of direction,Workload is reduced,d,The appointment of an expert/specialist is specifically intended to reduce the executive's workload.
2023,Business 2nd Paper,4,Sylhet,Board,Who is the innovator of Functional organization?,Harold Koontz,Henri Fayol,Prof. Newman,F. W. Taylor,d,F. W. Taylor introduced Functional Organization to promote specialization in manufacturing.
2023,Business 2nd Paper,4,Sylhet,Board,What is it called when a structure is represented through a diagram?,Organization structure,Delegation of authority,Organization chart,Organization report,c,An organization chart is the graphical representation of the hierarchy and relationships within an organization.
2023,Business 2nd Paper,4,Sylhet,Board,In which organization are functional and product-based departmentalization done?,Matrix,Committee,Line,Functional,a,Matrix organization structure involves a grid where functional and product-based lines intersect.
2023,Business 2nd Paper,4,Sylhet,Board,"Principles of organization are— (i) Principle of clarity, (ii) Principle of balance, (iii) Principle of efficiency.",i & ii,i & iii,ii & iii,"i, ii & iii",d,These are all recognized fundamental principles necessary for establishing a successful organizational structure.
2023,Business 2nd Paper,4,Barisal,Board,Which is included in the organizing process?,Group activities,Disciplinary action,Setting goals,Determining work schedule,a,"Organizing involves grouping activities, assigning work, and establishing relationships, not goal setting or discipline."
