Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2023,Accounting 2nd Paper,2,Jessore Board,Board,Which of the following is the core element of a partnership business?,Profit maximization,Partnership agreement / contract,Management skills,Mutual relationship,b,"The baseline structural existence of a partnership firm depends completely on a contract/agreement (চুক্তি). Without a valid contractual relationship, a partnership cannot legally exist."
2023,Accounting 2nd Paper,2,Jessore Board,Board,What is the maximum number of members allowed in a banking partnership business?,2,7,10,20,c,"According to Section 4 of the Companies Act 1994, a partnership firm carrying out banking operations can have a maximum of 10 partners."
2023,Accounting 2nd Paper,2,Jessore Board,Board,"Even if it is not explicitly mentioned in the partnership deed, what can the partners legally claim?",Salary,Interest on capital,Commission,Interest on loan,d,"If the deed is completely silent, provisions of the Partnership Act 1932 bar claims for salary, commission, or capital interest. However, a partner maintains a legal right to claim a 6% annual interest rate on loans extended to the firm."
2023,Accounting 2nd Paper,2,Jessore Board,Board,Which of the following represents a receivable/claim of the business from its partners?,Interest on capital,Interest on loan,Interest on drawings,Interest on investment,c,"Interest on drawings is a charge levied by the firm on the amounts withdrawn by partners for personal use. Thus, it represents an income and a direct receivable/claim of the business from the partners."
2023,Accounting 2nd Paper,2,Jessore Board,Board,"Under the Fixed/Stable Capital Method, which items are recorded directly inside the Partners' Capital Account?

i. Opening Capital

ii. Additional Capital

iii. Drawings


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",a,"Under the fixed capital method, the Capital Account only records transactions that change the permanent capital structure, which includes opening capital (i) and additional capital introduced (ii). Regular drawings are routed through the Current Account. Thus, statements i and ii are correct."
2023,Accounting 2nd Paper,2,Jessore Board,Board,Which of the following items will NOT be included in the Partners' Current Account?,Capital,Interest on capital,Drawings,Interest on drawings,a,"The primary capital amount (Opening/Additional capital) is exclusively maintained within the Capital Account. The Current Account handles all other routine adjustments (interest, salaries, drawings), meaning original capital (i) is excluded from it."
2023,Accounting 2nd Paper,2,Comilla Board,Board,How many methods are there for maintaining partners' capital accounts?,2,3,5,4,a,"There are two primary structural methods used to maintain and track partners' capital records in accounting:

1. Fluctuating / Variable Capital Method (পরিবর্তনশীল মূলধন পদ্ধতি)

2. Fixed / Stable Capital Method (স্থায়ী বা স্থিতিশীল মূলধন পদ্ধতি)."
2023,Accounting 2nd Paper,2,Comilla Board,Board,"In the absence of an explicit agreement, what is the statutory rate of interest on a loan provided by a partner to the firm?",6%,7%,8%,9%,a,"According to Section 13(d) of the Partnership Act 1932, if the partnership deed is silent regarding the interest rate on loans, a partner is legally entitled to receive interest at a fixed statutory rate of 6% per annum on any loans or advances made to the business."
2023,Accounting 2nd Paper,2,Comilla Board,Board,Which of the following is the fundamental basis or primary foundation of a partnership business?,Certificate of Incorporation / License,Partnership Deed / Agreement,Trade License,Constitution / Bylaws,b,"The baseline relationship of a partnership arises strictly from a contract or agreement, not from status or operations. Hence, the partnership deed/agreement (চুক্তিপত্র) serves as the primary legal and structural foundation of the business."
2023,Accounting 2nd Paper,2,Comilla Board,Board,"At the beginning of the year, X and Y had debit balances in their current accounts. To convert these debit balances into credit balances, which of the following measures can be taken?

i. The amount of share of profit must be increased

ii. The rate of interest on capital must be increased

iii. The amount of drawings must be decreased


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"A debit balance in a current account represents a negative balance. To turn it positive (credit), items that credit the partner's account must be increased, such as profits (i) and interest on capital (ii). Concurrently, items that debit the account, like drawings (iii), must be minimized. Therefore, all three elements contribute positively."
2023,Accounting 2nd Paper,2,Comilla Board,Board,"Ram and Rahim are two partners in a partnership firm. In the current financial year, they received profit shares of 6,000 TK and 9,000 TK respectively. What is their profit-sharing ratio?",2 : 2,3 : 2,1 : 3,2 : 3,d,"The ratio can be derived directly by simplifying their respective profit allocations:


$\text{Ram : Rahim} = 6,000 : 9,000 = \frac{6,000}{3,000} : \frac{9,000}{3,000} = 2 : 3$."
2023,Accounting 2nd Paper,2,Barisal Board,Board,"Mahi is a partner in a partnership business. According to the deed, she withdraws 5,000 TK at the beginning of every month. The annual interest rate on drawings is 5%. What is the total amount of interest charged on her drawings?","1,375 TK","1,500 TK","1,625 TK","3,000 TK",c,"Monthly drawings = 5,000 TK.

When drawings are made regularly at the beginning of each month, interest is calculated for an average time window of 6.5 months.


$\text{Interest on Drawings} = \text{Monthly Drawings} \times \text{Rate} \times 6.5 = 5,000 \times 5\% \times 6.5 = 250 \times 6.5 = 1,625$ TK."
2023,Accounting 2nd Paper,2,Barisal Board,Board,"In the absence of an explicit partnership deed or if the agreement is silent, how are profits and losses distributed among the partners?",In equal ratios,In proportion to capital,In sacrificing ratios,In proportion to skills,a,"Section 13(b) of the Partnership Act 1932 states that if there is no explicit contractual arrangement dividing profits and losses, all partners are legally entitled to share the profits and losses of the business equally, regardless of their capital contributions."
2023,Accounting 2nd Paper,2,Barisal Board,Board,"In the absence of a specific agreement, what percentage rate of annual interest is levied on a partner's loan contribution?",5% per annum,7% per annum,6% per annum,8% per annum,c,"Under standard legal frameworks governed by the Partnership Act of 1932, a default baseline interest rate of 6% per annum must be applied to any cash loans advanced to the firm by a partner when explicit guidelines are missing."
2023,Accounting 2nd Paper,2,Barisal Board,Board,On which type of capital is interest normally calculated and charged within a partnership firm?,Additional Capital,Closing Capital,Opening Capital,Invested Capital,c,"Under standard accounting accounting conventions, interest on capital is calculated exclusively on the Opening Capital (প্রারম্ভিক মূলধন) for the full fiscal year. If any additional capital is brought later, interest is separately calculated on it based on the months used."
2023,Accounting 2nd Paper,2,Chittagong Board,Board,What is the minimum number of members required to legally constitute a standard partnership business?,4 persons,2 persons,3 persons,1 person,b,"According to Section 4 of the Partnership Act 1932, a partnership is an association of individuals. To form a legal partnership, there must be a minimum of 2 persons."
2023,Accounting 2nd Paper,2,Chittagong Board,Board,"The net profit of a partnership firm before charging any commission is 1,10,000 TK. If the commission rate is 10% on net profits after charging such commission, what is the total value of the commission?","22,000 TK","11,000 TK","12,222 TK","10,000 TK",d,"When commission is calculated on profit after charging commission, the formula applied is:


$\text{Commission} = \frac{\text{Net Profit Before Commission} \times \text{Rate}}{100 + \text{Rate}} = \frac{1,10,000 \times 10}{110} = 10,000$ TK."
2023,Accounting 2nd Paper,2,Chittagong Board,Board,"Read the following stem and answer the question:

A and B are two partners in a firm. A provides a loan of 1,00,000 TK to the business in the middle of the financial year. On the other hand, B withdraws 500 TK at the end of each month. According to the agreement, interest on capital and drawings is to be charged at 10%.


Q. How much interest should be charged on A's loan?","6,000 TK","3,000 TK","1,500 TK",Zero TK,b,"The partnership deed outlines interest parameters only for capital and drawings (10%), leaving loan interest unmentioned. Thus, the statutory rate of 6% per annum applies under the Partnership Act 1932. Since the loan was introduced in the middle of the year:


$\text{Loan Interest} = 1,00,000 \times 6\% \times \frac{6}{12} = 3,00,000 \times 6\% \times 0.5 = 3,00/ \text{ TK}$."
2023,Accounting 2nd Paper,2,Chittagong Board,Board,"Read the following stem and answer the question:

A and B are two partners in a firm. A provides a loan of 1,00,000 TK to the business in the middle of the financial year. On the other hand, B withdraws 500 TK at the end of each month. According to the agreement, interest on capital and drawings is to be charged at 10%.


Q. What will be the total interest charged on B's drawings at the end of the year?",300 TK,275 TK,125 TK,75 TK,b,"Monthly drawings amount = 500 TK.

Since B withdraws cash regularly at the end of each month, interest is computed for an average duration of 5.5 months:


$\text{Interest on Drawings} = \text{Monthly Drawings} \times \text{Rate} \times 5.5 = 500 \times 10\% \times 5.5 = 50 \times 5.5 = 275$ TK."
2023,Accounting 2nd Paper,2,Sylhet Board,Board,Which of the following instruments is universally accepted by a court of law as primary conclusive evidence of a partnership?,Verbal agreement / Contract,Written agreement / Deed,Registered and written deed,Unregistered written contract,c,"Although a partnership agreement can legally be oral or written, a written partnership deed that is formally registered (নিবন্ধিত ও লিখিত চুক্তিপত্র) offers absolute legal protection and acts as authentic admissible evidence in a court of law under Section 59 of the Act."
2023,Accounting 2nd Paper,2,Sylhet Board,Board,Under which section of the Partnership Act of 1932 is the official statutory definition of a partnership firm provided?,1,2,3,4,d,"Section 4 of the Partnership Act 1932 explicitly defines partnership as ""the relation between persons who have agreed to share the profits of a business carried on by all or any of them acting for all."""
2023,Accounting 2nd Paper,2,Sylhet Board,Board,"If drawings are made regularly in the middle of every month, interest on the total amount of drawings is calculated for an average of how many months?",12,6.5,6,5.5,c,"When an identical sum is withdrawn consistently in the middle of every month throughout a 12-month fiscal period, the mathematically derived average tracking period for interest calculations equals exactly 6 months."
